Players,Teams,Goals scored,Total shots,Shots on Target,Assists,Interceptions,Crosses,Fouls committed,Offsides,Time Played
Serhiy Rebrov,Dynamo Kyiv(COACH),0,0,0,0,0,0,0,0,0
"Hart
 (GK)",Man. City,0,0,0,0,0,0,0,0,90
Sagna,Man. City,0,0,0,0,0,1,0,0,90
Kompany,Man. City,0,0,0,0,3,0,0,0,90
Fernando,Man. City,0,1,0,0,2,0,2,0,90
Sterling,Man. City,0,1,0,1,1,5,0,0,90
Agüero,Man. City,1,3,1,0,0,0,1,0,90
David Silva,Man. City,1,2,1,0,0,4,2,0,90
Clichy,Man. City,0,0,0,0,2,0,0,0,90
Fernandinho,Man. City,0,1,0,1,0,1,3,1,90
Otamendi,Man. City,0,0,0,0,3,0,1,0,90
Touré,Man. City,1,4,3,1,1,0,1,0,90
"Caballero
 (GK)",Man. City,0,0,0,0,0,0,0,0,0
Zabaleta,Man. City,0,0,0,0,0,0,0,0,0
Kolarov,Man. City,0,0,0,0,0,0,0,0,0
Mangala,Man. City,0,0,0,0,0,0,0,0,0
Demichelis,Man. City,0,0,0,0,0,0,0,0,0
Iheanacho,Man. City,0,0,0,0,0,0,0,0,0
M. García,Man. City,0,0,0,0,0,0,0,0,0
Manuel Pellegrini,Man. City(COACH),0,0,0,0,0,0,0,0,0
"Buffon
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
Khedira,Juventus,0,0,0,0,3,0,0,0,69
Marchisio,Juventus,0,0,0,0,4,1,0,0,46
Pogba,Juventus,0,2,0,0,2,1,3,0,90
Barzagli,Juventus,0,0,0,0,4,0,0,0,90
Cuadrado,Juventus,0,1,1,0,1,3,2,0,90
Mandžukić,Juventus,0,2,1,1,1,0,3,0,90
Bonucci,Juventus,0,2,2,0,4,0,0,0,90
Dybala,Juventus,1,0,0,0,0,0,0,0,75
Lichtsteiner,Juventus,0,0,0,0,1,3,0,0,90
Evra,Juventus,0,0,0,0,1,1,1,0,90
"Neto
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
Zaza,Juventus,0,0,0,0,0,0,0,0,0
Morata,Juventus,0,1,1,1,0,1,1,0,15
Hernanes,Juventus,0,0,0,0,3,1,1,0,44
Rugani,Juventus,0,0,0,0,0,0,0,0,0
Sturaro,Juventus,1,1,1,0,1,0,0,0,21
Pereyra,Juventus,0,0,0,0,0,0,0,0,0
Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
"Neuer
 (GK)",Bayern,0,0,0,0,0,0,0,0,90
Thiago Alcántara,Bayern,0,0,0,0,2,4,2,0,90
Lewandowski,Bayern,0,3,1,0,1,2,5,0,90
Robben,Bayern,1,4,1,0,1,4,1,0,90
Douglas Costa,Bayern,0,1,0,0,2,10,2,0,84
Bernat,Bayern,0,1,1,0,1,1,1,0,74
Lahm,Bayern,0,0,0,0,1,3,2,0,90
Vidal,Bayern,0,1,1,0,4,0,1,0,90
Müller,Bayern,1,1,1,0,1,5,4,0,90
Alaba,Bayern,0,1,0,0,2,1,0,0,90
Kimmich,Bayern,0,0,0,0,1,0,0,0,90
"Ulreich
 (GK)",Bayern,0,0,0,0,0,0,0,0,0
Benatia,Bayern,0,1,0,0,2,0,0,0,16
Ribéry,Bayern,0,0,0,0,0,2,0,0,6
Rafinha,Bayern,0,0,0,0,0,0,0,0,0
Xabi Alonso,Bayern,0,0,0,0,0,0,0,0,0
Götze,Bayern,0,0,0,0,0,0,0,0,0
Coman,Bayern,0,0,0,0,0,0,0,0,0
Josep Guardiola,Bayern(COACH),0,0,0,0,0,0,0,0,0
Mertesacker,Arsenal,0,0,0,0,2,0,0,0,90
Koscielny,Arsenal,0,0,0,0,6,0,2,0,90
Özil,Arsenal,0,0,0,0,0,4,1,0,90
Giroud,Arsenal,0,1,1,0,0,0,1,0,72
Oxlade-Chamberlain,Arsenal,0,1,1,0,2,1,1,2,50
Ramsey,Arsenal,0,3,1,0,1,0,1,0,90
Alexis Sánchez,Arsenal,0,0,0,0,0,0,0,0,90
Monreal,Arsenal,0,0,0,0,3,3,1,0,90
Bellerín,Arsenal,0,1,0,0,1,1,1,0,90
"Čech
 (GK)",Arsenal,0,0,0,0,0,0,0,0,90
Coquelin,Arsenal,0,0,0,0,0,1,2,0,82
"Ospina
 (GK)",Arsenal,0,0,0,0,0,0,0,0,0
Gibbs,Arsenal,0,0,0,0,0,0,0,0,0
Walcott,Arsenal,0,0,0,0,1,0,0,1,40
Flamini,Arsenal,0,0,0,0,0,0,1,0,8
Chambers,Arsenal,0,0,0,0,0,0,0,0,0
Welbeck,Arsenal,0,0,0,0,0,0,1,0,18
Campbell,Arsenal,0,0,0,0,0,0,0,0,0
Arsène Wenger,Arsenal(COACH),0,0,0,0,0,0,0,0,0
"Ter Stegen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,90
Piqué,Barcelona,0,0,0,0,2,0,2,0,90
Rakitić,Barcelona,0,1,0,0,0,1,3,0,90
Sergio Busquets,Barcelona,0,0,0,0,2,0,2,0,90
Dani Alves,Barcelona,0,0,0,0,4,6,1,1,90
Iniesta,Barcelona,0,1,0,0,0,2,0,0,90
Luis Suárez,Barcelona,0,4,0,0,0,3,1,0,90
Messi,Barcelona,2,6,2,0,0,2,1,0,90
Neymar,Barcelona,0,3,2,1,0,4,2,0,90
Mascherano,Barcelona,0,0,0,0,2,0,1,0,90
Jordi Alba,Barcelona,0,0,0,0,2,3,1,0,90
"Bravo
 (GK)",Barcelona,0,0,0,0,0,0,0,0,0
Munir,Barcelona,0,0,0,0,0,0,0,0,0
Sergi Roberto,Barcelona,0,0,0,0,0,0,0,0,0
Adriano,Barcelona,0,0,0,0,0,0,0,0,0
Aleix Vidal,Barcelona,0,0,0,0,0,0,0,0,0
Vermaelen,Barcelona,0,0,0,0,0,0,0,0,0
Mathieu,Barcelona,0,0,0,0,0,0,0,0,0
Luis Enrique,Barcelona(COACH),0,0,0,0,0,0,0,0,0
"Szczęsny
 (GK)",Roma,0,0,0,0,0,0,0,0,90
Rüdiger,Roma,0,0,0,0,1,1,1,0,90
Digne,Roma,0,0,0,0,4,2,3,0,90
Nainggolan,Roma,0,1,0,0,1,1,1,0,90
Perotti,Roma,0,1,0,0,2,3,0,0,90
Salah,Roma,0,2,1,0,1,0,2,1,90
Pjanić,Roma,0,1,0,0,2,5,1,0,90
Vainqueur,Roma,0,1,0,0,1,0,3,0,77
El Shaarawy,Roma,0,0,0,0,0,0,0,0,64
Florenzi,Roma,0,1,1,0,5,5,0,0,87
Manolas,Roma,0,1,0,0,1,0,0,0,90
Džeko,Roma,0,1,0,0,0,0,0,0,90
Totti,Roma,0,0,0,0,0,2,0,0,90
Maicon,Roma,0,0,0,0,0,0,0,0,90
Falqué,Roma,0,0,0,0,0,0,0,0,90
De Rossi,Roma,0,0,0,0,0,0,0,0,90
Keita,Roma,0,0,0,0,0,0,0,0,90
"De Sanctis
 (GK)",Roma,0,0,0,0,0,0,0,0,0
Luciano Spalletti,Roma(COACH),0,0,0,0,0,0,0,0,0
"Navas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,90
Varane,Real Madrid,0,1,1,0,3,4,0,0,90
Ramos,Real Madrid,0,1,0,0,2,0,1,0,90
Ronaldo,Real Madrid,1,6,1,0,0,3,1,0,89
Kroos,Real Madrid,0,0,0,0,1,3,2,0,90
Benzema,Real Madrid,0,6,2,0,0,0,0,0,90
James Rodríguez,Real Madrid,0,2,0,0,0,5,1,0,82
Marcelo,Real Madrid,0,1,0,1,1,4,0,1,90
Carvajal,Real Madrid,0,0,0,0,0,0,0,0,90
Modrić,Real Madrid,0,0,0,1,0,2,0,0,90
Isco,Real Madrid,0,1,0,0,1,1,0,0,64
"Casilla
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Nacho,Real Madrid,0,0,0,0,0,0,0,0,0
Casemiro,Real Madrid,0,0,0,0,0,0,0,0,1
Kovačić,Real Madrid,0,0,0,0,1,0,2,0,26
Lucas Vázquez,Real Madrid,0,0,0,0,0,0,0,0,0
Jesé,Real Madrid,1,1,1,0,0,0,2,0,8
Danilo,Real Madrid,0,0,0,0,0,0,0,0,0
Zinédine Zidane,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Sels
 (GK)",Gent,0,0,0,0,0,0,0,0,90
Depoitre,Gent,0,1,0,0,0,0,1,1,80
Renato Neto,Gent,0,0,0,0,3,0,1,0,90
S. Mitrović,Gent,0,0,0,0,3,0,0,0,90
Kums,Gent,1,2,1,0,1,3,4,0,90
Dejaegere,Gent,0,2,1,1,0,3,4,0,90
Asare,Gent,0,1,1,0,3,1,0,0,90
L. Nielsen,Gent,0,0,0,0,3,0,2,0,90
Simon,Gent,0,1,0,0,2,3,0,0,60
Foket,Gent,0,2,1,0,0,3,0,0,90
Milicevic,Gent,0,0,0,0,0,8,0,0,61
"Vandenbussche
 (GK)",Gent,0,0,0,0,0,0,0,0,0
Rafinha,Gent,0,0,0,0,0,0,0,0,0
K. Coulibaly,Gent,1,2,2,0,0,0,0,1,10
Matton,Gent,0,0,0,0,1,0,0,0,30
Saief,Gent,0,1,0,1,1,3,0,0,29
Deaux,Gent,0,0,0,0,0,0,0,0,0
Gershon,Gent,0,0,0,0,0,0,0,0,0
Hein Vanhaezebrouck,Gent(COACH),0,0,0,0,0,0,0,0,0
"Casteels
 (GK)",Wolfsburg,0,0,0,0,0,0,0,0,90
Vieirinha,Wolfsburg,0,1,0,1,1,3,2,0,80
Draxler,Wolfsburg,2,4,2,0,3,1,2,0,90
Kruse,Wolfsburg,1,4,2,0,0,1,0,0,90
Träsch,Wolfsburg,0,2,0,1,2,1,0,0,90
Dante,Wolfsburg,0,0,0,0,2,0,1,0,90
Luiz Gustavo,Wolfsburg,0,2,0,0,3,0,6,0,90
Jung,Wolfsburg,0,0,0,0,0,3,1,0,90
Arnold,Wolfsburg,0,2,0,0,1,0,2,0,90
Knoche,Wolfsburg,0,0,0,0,4,0,0,0,90
Rodríguez,Wolfsburg,0,0,0,0,2,1,3,0,90
"Grün
 (GK)",Wolfsburg,0,0,0,0,0,0,0,0,0
"Klinger
 (GK)",Wolfsburg,0,0,0,0,0,0,0,0,0
Schäfer,Wolfsburg,0,0,0,0,0,0,0,0,10
Henrique,Wolfsburg,0,0,0,0,0,0,0,0,0
Schürrle,Wolfsburg,0,1,0,0,0,0,0,0,0
Putaro,Wolfsburg,0,0,0,0,0,0,0,0,0
Azzaoui,Wolfsburg,0,0,0,0,0,0,0,0,0
Dieter Hecking,Wolfsburg(COACH),0,0,0,0,0,0,0,0,0
"Trapp
 (GK)",Paris,0,0,0,0,0,0,0,0,90
Thiago Silva,Paris,0,1,0,0,1,0,3,0,90
Marquinhos,Paris,0,2,0,0,2,5,2,0,90
Verratti,Paris,0,1,1,0,0,1,1,0,81
Moura,Paris,0,3,1,0,1,4,2,0,74
Thiago Motta,Paris,0,0,0,0,0,0,3,0,90
Ibrahimović,Paris,1,0,0,0,0,1,0,0,90
Di María,Paris,0,4,2,1,1,12,0,0,90
Matuidi,Paris,0,1,0,0,1,2,2,0,81
Maxwell,Paris,0,0,0,0,0,1,0,0,90
David Luiz,Paris,0,0,0,0,3,1,1,0,90
"Sirigu
 (GK)",Paris,0,0,0,0,0,0,0,0,0
Stambouli,Paris,0,0,0,0,0,0,0,0,0
Cavani,Paris,1,1,1,0,1,0,1,0,16
Kurzawa,Paris,0,0,0,0,0,0,0,0,0
Van der Wiel,Paris,0,0,0,0,0,0,0,0,0
Rabiot,Paris,0,0,0,0,0,0,0,0,9
Pastore,Paris,0,0,0,0,0,0,0,0,9
Laurent Blanc,Paris(COACH),0,0,0,0,0,0,0,0,0
"Courtois
 (GK)",Chelsea,0,0,0,0,1,0,0,0,90
Ivanović,Chelsea,0,1,0,0,1,1,0,1,90
Fàbregas,Chelsea,0,1,0,0,3,0,1,0,90
Baba,Chelsea,0,0,0,0,6,3,2,0,90
E. Hazard,Chelsea,0,1,0,0,3,1,1,0,71
Mikel,Chelsea,1,1,1,0,1,0,1,0,90
Pedro Rodríguez,Chelsea,0,0,0,0,0,0,0,0,90
Diego Costa,Chelsea,0,3,3,1,1,1,3,1,90
Willian,Chelsea,0,1,0,0,0,5,2,0,90
Cahill,Chelsea,0,0,0,0,2,0,1,0,90
Azpilicueta,Chelsea,0,0,0,0,2,0,0,0,90
"Begović
 (GK)",Chelsea,0,0,0,0,0,0,0,0,0
Oscar,Chelsea,0,1,1,0,1,0,1,0,19
Traoré,Chelsea,0,0,0,0,0,0,0,0,0
Kenedy,Chelsea,0,0,0,0,0,0,0,0,0
Rémy,Chelsea,0,0,0,0,0,0,0,0,0
Miazga,Chelsea,0,0,0,0,0,0,0,0,0
Loftus-Cheek,Chelsea,0,0,0,0,0,0,0,0,0
Guus Hiddink,Chelsea(COACH),0,0,0,0,0,0,0,0,0
"Júlio César
 (GK)",Benfica,0,0,0,0,0,0,0,0,90
Samaris,Benfica,0,1,1,0,0,0,1,0,90
Gaitán,Benfica,0,3,1,1,2,7,1,0,90
Mitroglou,Benfica,0,1,0,0,0,0,0,2,63
Lindelöf,Benfica,0,0,0,0,2,1,0,0,90
Jonas,Benfica,1,0,0,0,0,0,0,0,90
Eliseu,Benfica,0,2,0,0,2,1,1,0,90
Pizzi,Benfica,0,1,1,0,0,3,1,1,71
Jardel,Benfica,0,1,0,0,4,0,2,0,90
André Almeida,Benfica,0,1,0,0,3,5,3,0,90
Renato Sanches,Benfica,0,2,0,0,3,3,2,0,90
"Ederson
 (GK)",Benfica,0,0,0,0,0,0,0,0,0
Jiménez,Benfica,0,0,0,0,0,1,0,0,27
Gonçalo Guedes,Benfica,0,0,0,0,0,0,0,0,0
Sílvio,Benfica,0,0,0,0,0,0,0,0,0
Talisca,Benfica,0,0,0,0,0,0,0,0,0
Carcela,Benfica,0,1,0,0,0,2,1,0,19
Semedo,Benfica,0,0,0,0,0,0,0,0,0
Rui Vitória,Benfica(COACH),0,0,0,0,0,0,0,0,0
"Lodygin
 (GK)",Zenit,0,0,0,0,0,0,0,0,90
Anyukov,Zenit,0,0,0,0,6,0,1,0,90
Criscito,Zenit,0,1,0,0,1,4,3,0,90
Lombaerts,Zenit,0,0,0,0,4,0,0,0,90
Hulk,Zenit,0,2,0,0,0,5,1,1,90
Danny,Zenit,0,0,0,0,1,1,0,1,87
Shatov,Zenit,0,0,0,0,0,0,1,1,81
Javi García,Zenit,0,0,0,0,2,0,3,1,90
Dzyuba,Zenit,0,0,0,0,2,0,1,3,74
Garay,Zenit,0,0,0,0,1,0,0,0,90
Witsel,Zenit,0,2,2,0,2,0,2,0,90
"M. Kerzhakov
 (GK)",Zenit,0,0,0,0,0,0,0,0,0
Maurício,Zenit,0,0,0,0,0,0,0,0,3
Kokorin,Zenit,0,0,0,0,1,0,0,0,16
Luís Neto,Zenit,0,0,0,0,0,0,0,0,0
Yusupov,Zenit,0,0,0,0,0,0,0,0,0
Zhirkov,Zenit,0,0,0,0,0,1,0,0,9
Dolgov,Zenit,0,0,0,0,0,0,0,0,0
André Villas-Boas,Zenit(COACH),0,0,0,0,0,0,0,0,0
"Buffon
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
Chiellini,Juventus,0,0,0,0,1,0,2,0,90
Pjanić,Juventus,0,3,1,0,0,1,3,0,71
Khedira,Juventus,0,0,0,0,1,1,2,0,90
Higuaín,Juventus,0,3,2,1,1,1,0,0,90
Alex Sandro,Juventus,0,1,0,0,1,4,3,0,90
Barzagli,Juventus,0,0,0,0,1,0,0,0,66
Mandžukić,Juventus,1,1,1,0,0,4,1,1,90
Bonucci,Juventus,0,0,0,0,1,1,1,0,90
Dybala,Juventus,0,0,0,0,0,0,0,0,78
Dani Alves,Juventus,0,0,0,0,3,3,6,1,90
"Neto
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
Benatia,Juventus,0,0,0,0,0,0,0,0,0
Cuadrado,Juventus,0,0,0,0,1,0,2,0,24
Marchisio,Juventus,0,0,0,0,0,0,0,0,19
Lemina,Juventus,0,0,0,0,0,0,1,0,12
Asamoah,Juventus,0,0,0,0,0,0,0,0,0
Lichtsteiner,Juventus,0,0,0,0,0,0,0,0,0
Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
"Navas
 (GK)",Real Madrid,0,0,0,0,1,0,0,0,90
Carvajal,Real Madrid,0,0,0,1,2,3,5,0,90
Ramos,Real Madrid,0,0,0,0,2,0,4,0,90
Varane,Real Madrid,0,0,0,0,2,0,1,0,90
Ronaldo,Real Madrid,2,6,2,0,0,2,0,0,90
Kroos,Real Madrid,0,1,0,0,1,2,2,0,89
Benzema,Real Madrid,0,1,0,0,0,1,3,0,77
Marcelo,Real Madrid,0,2,0,1,1,3,0,0,90
Casemiro,Real Madrid,1,2,1,0,1,0,2,0,90
Modrić,Real Madrid,0,1,1,1,2,1,1,0,90
Isco,Real Madrid,0,2,0,0,0,2,0,1,82
"Casilla
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Nacho,Real Madrid,0,0,0,0,0,0,0,0,0
Bale,Real Madrid,0,1,0,0,0,0,0,0,13
Kovačić,Real Madrid,0,0,0,0,0,0,0,0,0
Asensio,Real Madrid,1,1,1,0,0,0,0,0,8
Morata,Real Madrid,0,1,0,0,0,0,0,0,1
Danilo,Real Madrid,0,0,0,0,0,0,0,0,0
Zinédine Zidane,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Oblak
 (GK)",Atlético,0,0,0,0,0,0,0,0,90
Godín,Atlético,0,0,0,0,1,0,2,1,90
Filipe Luís,Atlético,0,0,0,0,0,3,2,0,90
Koke,Atlético,0,2,1,1,1,4,1,0,76
Griezmann,Atlético,1,5,3,0,0,0,3,0,90
Saúl Ñíguez,Atlético,1,2,1,0,2,0,3,0,90
Torres,Atlético,0,1,0,0,0,0,4,0,56
Carrasco,Atlético,0,3,1,0,1,5,1,0,90
Gabi,Atlético,0,3,0,0,2,2,1,0,90
Savić,Atlético,0,1,0,0,0,0,1,0,90
Giménez,Atlético,0,0,0,0,2,0,1,0,56
"Moyà
 (GK)",Atlético,0,0,0,0,0,0,0,0,0
Tiago,Atlético,0,0,0,0,0,0,0,0,0
Correa,Atlético,0,0,0,0,0,1,1,0,14
Hernández,Atlético,0,0,0,0,0,0,0,0,0
Gameiro,Atlético,0,1,1,0,0,0,1,0,34
Thomas,Atlético,0,0,0,0,0,1,2,0,34
Gaitán,Atlético,0,0,0,0,0,0,0,0,0
Diego Simeone,Atlético(COACH),0,0,0,0,0,0,0,0,0
"Navas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,90
Ramos,Real Madrid,0,1,0,0,5,0,0,0,90
Varane,Real Madrid,0,0,0,0,1,0,1,0,90
Ronaldo,Real Madrid,0,6,2,0,0,2,1,2,90
Kroos,Real Madrid,0,2,1,1,2,8,0,0,90
Benzema,Real Madrid,0,2,0,0,0,1,0,0,76
Marcelo,Real Madrid,0,1,0,0,1,4,0,0,90
Casemiro,Real Madrid,0,3,1,0,3,0,2,0,77
Modrić,Real Madrid,0,2,0,0,5,0,0,0,90
Isco,Real Madrid,1,3,2,0,1,0,2,0,88
Danilo,Real Madrid,0,0,0,0,1,0,1,0,90
"Casilla
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Nacho,Real Madrid,0,0,0,0,0,0,0,0,0
James Rodríguez,Real Madrid,0,0,0,0,0,0,0,0,0
Kovačić,Real Madrid,0,0,0,0,0,0,0,0,0
Lucas Vázquez,Real Madrid,0,0,0,0,0,0,0,0,13
Asensio,Real Madrid,0,0,0,0,0,1,0,0,14
Morata,Real Madrid,0,0,0,0,0,0,0,0,2
Zinédine Zidane,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Buffon
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
Chiellini,Juventus,0,0,0,0,1,1,1,0,90
Pjanić,Juventus,0,2,0,0,2,8,0,0,90
Khedira,Juventus,0,0,0,0,0,0,0,0,10
Higuaín,Juventus,0,3,1,0,0,1,2,2,90
Alex Sandro,Juventus,0,0,0,0,0,1,0,0,90
Barzagli,Juventus,0,0,0,0,1,0,1,0,85
Mandžukić,Juventus,1,5,3,0,5,0,4,1,90
Bonucci,Juventus,0,0,0,0,1,0,0,0,90
Dybala,Juventus,0,0,0,0,0,0,0,0,54
Dani Alves,Juventus,1,1,1,0,1,5,1,0,90
"Neto
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
Benatia,Juventus,0,0,0,0,1,0,0,0,5
Cuadrado,Juventus,0,1,0,0,0,1,0,0,36
Marchisio,Juventus,0,1,0,0,0,0,2,0,80
Asamoah,Juventus,0,0,0,0,0,0,0,0,0
Lichtsteiner,Juventus,0,0,0,0,0,0,0,0,0
Rincón,Juventus,0,0,0,0,0,0,0,0,0
Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
"Subašić
 (GK)",Monaco,0,0,0,0,0,0,0,0,90
Jemerson,Monaco,0,0,0,0,3,0,1,0,90
João Moutinho,Monaco,0,3,0,1,1,5,2,0,90
Falcao,Monaco,0,1,0,0,2,0,3,1,90
Bernardo Silva,Monaco,0,1,0,0,1,4,1,0,69
Bakayoko,Monaco,0,0,0,0,1,1,1,0,78
Sidibé,Monaco,0,1,0,0,1,3,1,0,90
B. Mendy,Monaco,0,0,0,0,1,7,5,0,54
Raggi,Monaco,0,1,0,0,3,2,3,0,90
Glik,Monaco,0,0,0,0,2,0,1,1,90
Mbappé,Monaco,1,3,2,0,0,1,0,1,90
Fabinho,Monaco,0,1,0,0,0,1,2,0,90
Jorge,Monaco,0,0,0,0,0,0,0,0,90
Carrillo,Monaco,0,0,0,0,0,0,0,0,90
"De Sanctis
 (GK)",Monaco,0,0,0,0,0,0,0,0,0
Germain,Monaco,0,0,0,0,0,0,1,0,12
Lemar,Monaco,0,0,0,0,0,1,0,0,21
Diallo,Monaco,0,0,0,0,0,0,0,0,0
Leonardo Jardim,Monaco(COACH),0,0,0,0,0,0,0,0,0
"Subašić
 (GK)",Monaco,0,0,0,0,0,0,0,0,90
Fabinho,Monaco,0,0,0,0,3,2,2,0,90
Jemerson,Monaco,0,2,0,0,1,0,0,0,90
Dirar,Monaco,0,0,0,0,0,10,2,0,90
Falcao,Monaco,0,3,1,0,0,1,1,0,90
Bernardo Silva,Monaco,0,1,1,0,0,0,2,0,82
Bakayoko,Monaco,0,1,0,0,1,0,1,0,66
Sidibé,Monaco,0,1,0,0,0,2,2,0,90
Glik,Monaco,0,1,0,0,3,1,1,0,90
Lemar,Monaco,0,0,0,0,1,10,0,0,67
Mbappé,Monaco,0,3,2,0,1,3,0,0,90
Jorge,Monaco,0,0,0,0,0,0,0,0,90
João Moutinho,Monaco,0,1,0,0,1,4,0,0,90
"De Sanctis
 (GK)",Monaco,0,0,0,0,0,0,0,0,0
Germain,Monaco,0,1,1,0,0,1,0,0,23
Raggi,Monaco,0,0,0,0,0,0,0,0,0
Cardona,Monaco,0,0,0,0,0,0,0,0,0
Touré,Monaco,0,0,0,0,0,1,0,0,8
Leonardo Jardim,Monaco(COACH),0,0,0,0,0,0,0,0,0
"Buffon
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
Chiellini,Juventus,0,1,0,0,0,0,3,0,90
Pjanić,Juventus,0,0,0,0,1,3,0,0,89
Marchisio,Juventus,0,2,1,0,1,1,2,0,81
Higuaín,Juventus,2,4,2,0,0,1,2,0,77
Alex Sandro,Juventus,0,0,0,0,2,6,1,0,90
Barzagli,Juventus,0,0,0,0,3,0,0,0,90
Mandžukić,Juventus,0,1,1,0,0,0,1,0,90
Bonucci,Juventus,0,0,0,0,0,0,1,0,90
Dybala,Juventus,0,0,0,0,0,0,0,0,90
Dani Alves,Juventus,0,1,0,2,1,3,1,0,90
"Neto
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
Benatia,Juventus,0,0,0,0,0,0,0,0,0
Cuadrado,Juventus,0,0,0,0,0,0,0,0,13
Lemina,Juventus,0,0,0,0,0,0,0,0,1
Asamoah,Juventus,0,0,0,0,0,0,0,0,0
Lichtsteiner,Juventus,0,0,0,0,0,0,0,0,0
Rincón,Juventus,0,0,0,0,0,0,1,0,9
Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
"Navas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,90
Carvajal,Real Madrid,0,1,1,0,0,0,2,0,46
Ramos,Real Madrid,0,0,0,0,1,1,1,0,90
Varane,Real Madrid,0,1,1,0,0,0,0,0,90
Ronaldo,Real Madrid,3,5,3,0,0,1,1,0,90
Kroos,Real Madrid,0,0,0,0,1,10,1,0,90
Benzema,Real Madrid,0,4,1,1,2,1,1,0,77
Marcelo,Real Madrid,0,0,0,0,2,2,1,0,90
Casemiro,Real Madrid,0,1,0,1,2,0,0,0,90
Modrić,Real Madrid,0,3,0,0,2,0,1,0,90
Isco,Real Madrid,0,1,1,0,0,1,2,0,68
"Casilla
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Nacho,Real Madrid,0,0,0,0,3,0,0,0,44
James Rodríguez,Real Madrid,0,0,0,0,0,0,0,0,0
Kovačić,Real Madrid,0,0,0,0,0,0,0,0,0
Lucas Vázquez,Real Madrid,0,1,0,1,0,0,0,0,13
Asensio,Real Madrid,0,0,0,0,0,2,0,0,22
Morata,Real Madrid,0,0,0,0,0,0,0,0,0
Zinédine Zidane,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Oblak
 (GK)",Atlético,0,0,0,0,0,0,0,0,90
Godín,Atlético,0,2,1,0,5,0,1,0,90
Filipe Luís,Atlético,0,0,0,0,2,2,2,0,90
Koke,Atlético,0,1,0,0,3,5,2,0,90
Griezmann,Atlético,0,0,0,0,0,1,2,0,90
Saúl Ñíguez,Atlético,0,0,0,0,0,0,1,0,58
Carrasco,Atlético,0,1,0,0,1,3,0,0,68
Gabi,Atlético,0,0,0,0,1,0,0,0,90
Savić,Atlético,0,0,0,0,1,0,2,0,90
Hernández,Atlético,0,0,0,0,2,1,4,0,90
Gameiro,Atlético,0,0,0,0,1,0,0,0,57
"Moyà
 (GK)",Atlético,0,0,0,0,0,0,0,0,0
Tiago,Atlético,0,0,0,0,0,0,0,0,0
Torres,Atlético,0,0,0,0,0,0,1,0,33
Correa,Atlético,0,0,0,0,0,1,0,0,22
Thomas,Atlético,0,0,0,0,0,0,0,0,0
Gaitán,Atlético,0,0,0,0,1,2,0,0,32
Alberto Rodríguez,Atlético,0,0,0,0,0,0,0,0,0
Diego Simeone,Atlético(COACH),0,0,0,0,0,0,0,0,0
"Subašić
 (GK)",Monaco,0,0,0,0,0,0,0,0,90
Jemerson,Monaco,0,0,0,0,1,0,0,0,90
João Moutinho,Monaco,0,0,0,0,1,4,4,0,90
Falcao,Monaco,1,6,1,0,0,0,1,0,67
Bernardo Silva,Monaco,0,1,1,0,0,0,1,0,90
Bakayoko,Monaco,0,1,0,0,6,0,1,0,90
B. Mendy,Monaco,0,1,1,0,1,4,1,0,90
Glik,Monaco,0,1,0,0,3,0,2,0,90
Lemar,Monaco,0,1,1,1,1,7,1,0,90
Mbappé,Monaco,1,3,2,0,0,1,1,1,81
Touré,Monaco,0,1,1,0,2,4,2,0,90
Jorge,Monaco,0,0,0,0,0,0,0,0,90
Dirar,Monaco,0,0,0,0,0,0,1,0,90
"De Sanctis
 (GK)",Monaco,0,0,0,0,0,0,0,0,0
Germain,Monaco,1,1,1,0,0,0,0,0,9
Raggi,Monaco,0,0,0,0,0,0,0,0,0
Cardona,Monaco,0,0,0,0,0,0,0,0,0
N'Doram,Monaco,0,0,0,0,0,0,0,0,0
Leonardo Jardim,Monaco(COACH),0,0,0,0,0,0,0,0,0
